Gmt time,Open,High,Low,Close,Volume
14.06.2012 21:00:00.000,97.030,97.030,97.030,97.030,6000
18.06.2012 21:00:00.000,96.020,96.800,95.720,95.800,54889000
19.06.2012 21:00:00.000,95.800,96.040,92.380,92.620,118939000
20.06.2012 21:00:00.000,92.620,92.750,88.900,89.220,114027000
21.06.2012 21:00:00.000,89.220,91.700,88.490,91.350,114168000
24.06.2012 21:00:00.000,91.330,91.750,89.600,91.300,100357000
25.06.2012 21:00:00.000,91.300,93.230,90.700,93.090,108546000
26.06.2012 21:00:00.000,93.090,93.900,91.710,93.710,87342000
27.06.2012 21:00:00.000,93.710,93.850,90.880,92.000,97573000
28.06.2012 21:00:00.000,92.000,98.290,91.730,97.640,130505000
30.06.2012 21:00:00.000,97.640,97.640,97.570,97.570,0
01.07.2012 21:00:00.000,97.570,97.870,95.300,97.250,115915000
02.07.2012 21:00:00.000,97.250,101.570,97.120,100.710,96334000
03.07.2012 21:00:00.000,100.680,100.940,99.270,99.780,31245000
04.07.2012 21:00:00.000,99.780,102.340,99.300,99.990,132705000
05.07.2012 21:00:00.000,99.990,100.230,97.730,97.800,32457000
08.07.2012 21:00:00.000,98.150,101.060,97.952,99.990,92095000
09.07.2012 21:00:00.000,99.990,100.480,97.731,97.920,91354000
10.07.2012 21:00:00.000,97.920,100.830,97.830,100.700,104146000
11.07.2012 21:00:00.000,100.700,101.360,98.510,100.700,101828000
12.07.2012 21:00:00.000,100.700,103.440,100.510,102.780,84414000
15.07.2012 21:00:00.000,102.850,103.690,102.070,103.550,37240000
16.07.2012 21:00:00.000,103.550,103.550,103.550,103.550,2000
18.07.2012 21:00:00.000,106.810,108.180,106.650,107.660,63257000
19.07.2012 21:00:00.000,107.660,107.700,105.700,106.700,110136000
22.07.2012 21:00:00.000,106.740,106.930,102.420,103.350,128802000
23.07.2012 21:00:00.000,103.350,104.480,102.530,103.300,131376000
24.07.2012 21:00:00.000,103.300,104.710,102.100,104.480,130211000
25.07.2012 21:00:00.000,104.480,106.180,103.480,105.490,127736000
26.07.2012 21:00:00.000,105.490,106.630,105.150,106.520,125617000
29.07.2012 21:00:00.000,106.650,106.960,105.580,105.860,104599000
30.07.2012 21:00:00.000,105.860,106.520,104.100,104.760,123275000
31.07.2012 21:00:00.000,104.760,106.920,104.060,105.640,105276000
01.08.2012 21:00:00.000,105.640,107.300,104.970,106.030,121538000
02.08.2012 21:00:00.000,106.030,109.130,105.800,108.890,115587000
05.08.2012 21:00:00.000,108.710,109.750,107.900,109.580,63890000
06.08.2012 21:00:00.000,109.580,112.560,109.130,111.810,60705000
07.08.2012 21:00:00.000,111.800,113.270,110.850,112.010,77726000
08.08.2012 21:00:00.000,112.010,113.530,111.630,113.300,99267000
09.08.2012 21:00:00.000,113.300,113.520,111.320,113.400,93146000
12.08.2012 21:00:00.000,113.540,115.080,113.100,113.560,89934000
13.08.2012 21:00:00.000,113.560,114.300,113.220,114.070,65973000
14.08.2012 21:00:00.000,114.070,116.720,113.490,116.500,86419000
15.08.2012 21:00:00.000,116.500,117.030,115.500,116.900,52495000
16.08.2012 21:00:00.000,116.900,116.900,116.900,116.900,5000
20.08.2012 21:00:00.000,114.140,115.560,114.130,114.700,71853000
21.08.2012 21:00:00.000,114.700,115.270,113.540,115.100,83442000
22.08.2012 21:00:00.000,115.100,116.380,114.360,114.500,87234000
23.08.2012 21:00:00.000,114.500,115.270,113.000,113.450,64353000
26.08.2012 21:00:00.000,113.800,115.500,111.560,112.630,98993000
27.08.2012 21:00:00.000,112.630,113.100,111.710,112.500,104457000
28.08.2012 21:00:00.000,112.500,113.300,111.500,112.690,94605000
29.08.2012 21:00:00.000,112.690,113.440,112.250,112.790,86466000
30.08.2012 21:00:00.000,112.790,114.900,112.360,114.850,78332000
31.08.2012 21:00:00.000,114.850,114.920,114.850,114.920,0
02.09.2012 21:00:00.000,114.920,115.980,114.030,115.780,57127000
03.09.2012 21:00:00.000,115.780,116.610,113.940,114.250,114294000
04.09.2012 21:00:00.000,114.230,114.374,112.740,113.600,119693000
05.09.2012 21:00:00.000,113.600,115.090,112.680,112.680,123444000
06.09.2012 21:00:00.000,112.680,114.650,112.340,114.520,114853000
09.09.2012 21:00:00.000,114.600,115.050,113.920,114.760,95273000
10.09.2012 21:00:00.000,114.760,115.460,114.370,115.090,93970000
11.09.2012 21:00:00.000,115.090,116.670,115.000,115.480,88763000
12.09.2012 21:00:00.000,115.480,117.480,115.440,116.900,51751000
13.09.2012 21:00:00.000,116.900,116.900,116.900,116.900,2000
17.09.2012 21:00:00.000,116.900,116.900,116.900,116.900,1000
19.09.2012 21:00:00.000,108.800,110.580,108.260,110.550,55000000
20.09.2012 21:00:00.000,110.550,111.700,110.080,111.520,80660000
23.09.2012 21:00:00.000,111.420,111.560,108.780,109.860,104957000
24.09.2012 21:00:00.000,109.860,111.470,109.440,109.970,109474000
25.09.2012 21:00:00.000,109.970,110.230,108.450,110.000,107447000
26.09.2012 21:00:00.000,110.000,112.490,109.680,112.450,116537000
27.09.2012 21:00:00.000,112.450,113.390,111.520,112.170,101594000
30.09.2012 21:00:00.000,112.220,113.270,111.470,112.130,100231000
01.10.2012 21:00:00.000,112.100,112.450,111.280,111.320,60132000
02.10.2012 21:00:00.000,111.320,111.360,107.670,107.940,88375000
03.10.2012 21:00:00.000,107.972,112.690,107.972,112.300,120128000
04.10.2012 21:00:00.000,112.300,113.030,110.540,111.890,87662000
07.10.2012 21:00:00.000,112.040,112.250,110.540,112.210,86560000
08.10.2012 21:00:00.000,112.254,114.720,111.970,114.470,80457000
09.10.2012 21:00:00.000,114.510,115.590,113.780,114.670,85480000
10.10.2012 21:00:00.000,114.670,116.020,114.420,115.750,99084000
11.10.2012 21:00:00.000,115.750,115.960,113.950,114.570,48601000
14.10.2012 21:00:00.000,114.400,115.910,113.580,115.870,90673000
15.10.2012 21:00:00.000,115.870,116.200,114.500,115.070,36229000
16.10.2012 21:00:00.000,115.070,115.070,115.070,115.070,2000
18.10.2012 21:00:00.000,111.690,111.860,109.900,110.110,17611000
21.10.2012 21:00:00.000,110.320,110.970,109.120,109.740,121521000
22.10.2012 21:00:00.000,109.740,109.810,107.320,108.200,86675000
23.10.2012 21:00:00.000,108.200,109.330,106.800,107.830,76697000
24.10.2012 21:00:00.000,107.830,109.280,107.470,108.400,103852000
25.10.2012 21:00:00.000,108.400,109.700,107.400,109.640,73000000
28.10.2012 21:00:00.000,109.550,110.260,108.510,109.010,68197000
29.10.2012 21:00:00.000,109.010,110.100,108.650,108.730,67693000
30.10.2012 21:00:00.000,108.760,109.800,108.300,108.350,67863000
31.10.2012 21:00:00.000,108.350,109.020,107.750,108.100,61934000
01.11.2012 21:00:00.000,108.100,108.800,105.520,105.760,50910000
04.11.2012 22:00:00.000,105.680,108.170,104.760,108.070,103970000
05.11.2012 22:00:00.000,108.070,111.310,107.130,111.030,85083000
06.11.2012 22:00:00.000,111.030,111.630,106.550,106.650,113638000
07.11.2012 22:00:00.000,106.650,108.170,106.130,107.030,77686000
08.11.2012 22:00:00.000,107.030,109.780,106.250,109.400,84336000
11.11.2012 22:00:00.000,109.400,110.390,108.560,108.750,101359000
12.11.2012 22:00:00.000,108.750,109.070,107.380,108.080,61967000
13.11.2012 22:00:00.000,108.080,110.340,107.800,109.890,42318000
14.11.2012 22:00:00.000,109.890,111.120,109.610,110.980,34166000
15.11.2012 22:00:00.000,110.980,110.980,110.980,110.980,9000
18.11.2012 22:00:00.000,109.630,112.200,109.360,111.690,92650000
19.11.2012 22:00:00.000,111.690,111.830,109.020,110.500,77037000
20.11.2012 22:00:00.000,110.500,111.460,109.550,111.040,62352000
21.11.2012 22:00:00.000,111.040,111.170,110.110,110.350,30822000
22.11.2012 22:00:00.000,110.350,111.540,110.110,111.390,41301000
25.11.2012 22:00:00.000,111.380,111.480,110.270,110.820,59101000
26.11.2012 22:00:00.000,110.820,111.360,109.310,109.980,104742000
27.11.2012 22:00:00.000,110.000,110.170,108.440,109.660,97017000
28.11.2012 22:00:00.000,109.660,111.300,109.450,110.490,110975000
29.11.2012 22:00:00.000,110.490,111.340,110.250,111.190,102769000
30.11.2012 22:00:00.000,111.190,111.230,111.190,111.230,0
02.12.2012 22:00:00.000,111.230,112.330,110.600,110.780,106421000
03.12.2012 22:00:00.000,110.780,110.920,109.150,109.660,113019000
04.12.2012 22:00:00.000,109.660,110.570,108.640,108.870,106569000
05.12.2012 22:00:00.000,108.850,109.160,106.630,107.160,110526000
06.12.2012 22:00:00.000,107.160,107.890,106.660,107.150,95739000
09.12.2012 22:00:00.000,107.020,108.540,107.010,107.360,85879000
10.12.2012 22:00:00.000,107.440,108.360,107.090,108.160,80237000
11.12.2012 22:00:00.000,108.160,110.500,108.010,109.600,80287000
12.12.2012 22:00:00.000,109.600,109.600,107.800,108.070,80657000
13.12.2012 22:00:00.000,108.070,109.580,107.910,109.150,31249000
16.12.2012 22:00:00.000,109.150,109.150,109.150,109.150,1000
17.12.2012 22:00:00.000,109.150,109.150,109.150,109.150,1000
18.12.2012 22:00:00.000,109.150,109.150,109.150,109.150,1000
19.12.2012 22:00:00.000,109.150,109.150,109.150,109.150,1000
20.12.2012 22:00:00.000,109.000,109.000,109.000,109.000,1000
27.12.2012 22:00:00.000,110.740,110.950,109.830,110.420,46196000
30.12.2012 22:00:00.000,110.620,111.340,109.380,111.110,68328000
31.12.2012 22:00:00.000,111.110,111.110,111.110,111.110,6000
01.01.2013 22:00:00.000,111.110,112.900,111.110,112.390,100588000
02.01.2013 22:00:00.000,112.390,112.680,111.630,111.950,111379000
03.01.2013 22:00:00.000,111.950,112.160,110.380,111.400,114781000
06.01.2013 22:00:00.000,111.310,111.670,110.540,111.640,105630000
07.01.2013 22:00:00.000,111.640,112.470,111.140,111.960,119246000
08.01.2013 22:00:00.000,111.960,112.220,111.110,111.640,118523000
09.01.2013 22:00:00.000,111.640,113.290,111.600,111.870,97461000
10.01.2013 22:00:00.000,111.870,111.950,109.610,110.580,94442000
13.01.2013 22:00:00.000,110.640,112.070,110.310,111.990,92771000
14.01.2013 22:00:00.000,111.990,112.460,110.190,110.470,94015000
15.01.2013 22:00:00.000,110.470,110.840,110.240,110.610,47338000
16.01.2013 22:00:00.000,110.610,111.000,110.610,111.000,13000
17.01.2013 22:00:00.000,110.610,110.610,110.610,110.610,2000
20.01.2013 22:00:00.000,110.610,110.610,110.610,110.610,1000
31.01.2013 22:00:00.000,115.450,117.070,115.430,116.500,110559000
03.02.2013 22:00:00.000,116.760,116.760,115.320,115.600,122715000
04.02.2013 22:00:00.000,115.610,117.230,115.030,116.540,100335000
05.02.2013 22:00:00.000,116.540,117.050,115.720,116.850,129977000
06.02.2013 22:00:00.000,116.850,117.830,116.710,117.500,132962000
07.02.2013 22:00:00.000,117.500,119.170,117.240,118.920,113078000
10.02.2013 22:00:00.000,118.900,119.070,117.540,118.280,99500000
11.02.2013 22:00:00.000,118.280,118.900,117.810,118.610,98632000
12.02.2013 22:00:00.000,118.610,119.120,118.390,118.720,58304000
13.02.2013 22:00:00.000,118.720,118.720,118.720,118.720,11000
19.02.2013 22:00:00.000,119.000,119.000,119.000,119.000,2000
25.02.2013 22:00:00.000,113.249,114.320,112.407,112.749,0
26.02.2013 22:00:00.000,112.748,113.332,107.870,113.070,0
27.02.2013 22:00:00.000,111.834,112.255,111.834,112.254,0
28.02.2013 22:00:00.000,112.255,112.255,108.039,108.780,0
03.03.2013 22:00:00.000,108.510,108.870,107.647,108.132,0
04.03.2013 22:00:00.000,108.129,109.940,108.066,109.839,0
05.03.2013 22:00:00.000,109.839,110.350,108.718,109.170,0
06.03.2013 22:00:00.000,109.169,109.690,108.768,109.315,0
07.03.2013 22:00:00.000,109.317,109.720,107.958,109.539,0
11.03.2013 21:00:00.000,108.637,110.140,108.389,108.737,0
12.03.2013 21:00:00.000,108.738,108.970,107.209,107.660,0
13.03.2013 21:00:00.000,107.671,108.750,107.408,108.690,0
14.03.2013 21:00:00.000,108.709,109.889,108.408,109.485,0
17.03.2013 21:00:00.000,108.536,109.160,107.297,109.029,0
18.03.2013 21:00:00.000,109.039,109.049,106.818,107.000,0
19.03.2013 21:00:00.000,106.998,108.380,106.960,107.959,0
20.03.2013 21:00:00.000,107.949,108.209,106.649,106.789,0
21.03.2013 21:00:00.000,106.789,107.530,106.528,107.219,0
24.03.2013 21:00:00.000,106.494,108.690,106.494,107.658,0
25.03.2013 21:00:00.000,107.639,108.230,107.388,108.050,0
26.03.2013 21:00:00.000,109.290,109.970,109.028,109.536,0
27.03.2013 21:00:00.000,109.539,109.850,108.688,109.749,0
28.03.2013 21:00:00.000,109.759,109.779,109.610,109.610,0
31.03.2013 21:00:00.000,109.788,111.040,109.136,110.689,0
01.04.2013 21:00:00.000,110.657,111.519,109.796,110.218,0
02.04.2013 21:00:00.000,110.219,110.290,106.588,107.099,0
03.04.2013 21:00:00.000,107.109,107.839,105.107,106.239,0
04.04.2013 21:00:00.000,106.239,106.469,103.678,104.379,0
07.04.2013 21:00:00.000,103.988,105.570,103.639,104.888,0
08.04.2013 21:00:00.000,104.909,106.400,104.359,106.150,0
09.04.2013 21:00:00.000,106.139,106.370,105.249,105.699,0
10.04.2013 21:00:00.000,105.677,105.989,103.869,104.449,0
11.04.2013 21:00:00.000,104.409,104.500,101.209,102.198,0
14.04.2013 21:00:00.000,100.989,101.270,99.128,99.319,0
15.04.2013 21:00:00.000,99.270,100.360,98.000,100.129,0
16.04.2013 21:00:00.000,100.130,100.449,97.848,97.930,0
17.04.2013 21:00:00.000,99.069,99.330,97.548,98.319,0
21.04.2013 21:00:00.000,99.555,101.030,99.199,100.447,0
22.04.2013 21:00:00.000,100.478,100.580,98.779,100.310,0
23.04.2013 21:00:00.000,100.340,101.950,100.219,101.940,0
24.04.2013 21:00:00.000,101.940,103.480,101.349,103.069,0
25.04.2013 21:00:00.000,103.068,103.470,102.259,102.949,0
28.04.2013 21:00:00.000,102.755,103.929,102.569,103.780,0
29.04.2013 21:00:00.000,103.769,103.990,101.480,101.710,0
30.04.2013 21:00:00.000,101.720,102.320,98.759,99.939,0
14.05.2013 21:00:00.000,102.329,103.810,101.197,103.648,0
15.05.2013 21:00:00.000,103.657,105.585,103.126,103.179,0
16.05.2013 21:00:00.000,104.760,104.810,104.437,104.500,0
19.05.2013 21:00:00.000,97.094,104.729,97.094,104.139,0
22.05.2013 21:00:00.000,101.844,102.657,100.618,102.537,2157.4
23.05.2013 21:00:00.000,102.532,102.768,101.638,102.577,1944.3999999999999
26.05.2013 21:00:00.000,102.518,102.630,102.073,102.510,778.4000000000001
27.05.2013 21:00:00.000,102.548,104.667,102.458,104.420,1809.5
28.05.2013 21:00:00.000,104.406,104.458,102.153,102.197,2232.9
29.05.2013 21:00:00.000,102.194,102.826,101.068,102.096,2299.2999999999997
30.05.2013 21:00:00.000,102.100,102.339,100.026,100.059,2221.5
02.06.2013 21:00:00.000,100.134,102.340,99.724,102.074,758.3
03.06.2013 21:00:00.000,102.070,103.557,101.457,103.428,2272.3999999999996
04.06.2013 21:00:00.000,103.424,104.049,102.823,102.897,2266.7
05.06.2013 21:00:00.000,102.877,103.927,102.783,103.649,2140.1000000000004
06.06.2013 21:00:00.000,103.658,104.990,102.876,104.673,2379.6
09.06.2013 21:00:00.000,104.577,104.737,103.634,103.728,1885.3999999999999
10.06.2013 21:00:00.000,103.716,103.840,101.806,102.576,1963.1
11.06.2013 21:00:00.000,102.543,104.069,102.172,103.470,1336.8999999999999
12.06.2013 21:00:00.000,103.361,105.110,102.754,104.865,1911.6999999999998
13.06.2013 21:00:00.000,104.865,106.619,104.424,105.807,2207.3
16.06.2013 21:00:00.000,105.792,106.620,105.267,105.598,1377.9999999999998
17.06.2013 21:00:00.000,105.600,106.190,105.095,106.130,1793.0999999999997
18.06.2013 21:00:00.000,106.126,106.558,105.406,105.657,2100.1
19.06.2013 21:00:00.000,105.658,105.836,101.725,102.096,3209.9000000000005
20.06.2013 21:00:00.000,102.096,103.059,100.030,100.887,2620.5
23.06.2013 21:00:00.000,100.594,101.618,99.686,101.014,2910.1999999999994
24.06.2013 21:00:00.000,101.046,102.040,100.683,101.175,2395.3
25.06.2013 21:00:00.000,101.190,101.860,100.248,101.686,2589.6999999999994
26.06.2013 21:00:00.000,101.684,103.320,101.631,102.675,2349.1000000000004
27.06.2013 21:00:00.000,102.675,103.398,101.835,101.969,2437.1999999999994
30.06.2013 21:00:00.000,101.847,103.677,101.605,102.997,2548.8
01.07.2013 21:00:00.000,103.007,104.099,102.880,103.916,2308.2999999999997
02.07.2013 21:00:00.000,103.916,105.990,103.882,105.746,2935.5
03.07.2013 21:00:00.000,105.770,105.959,104.883,105.490,1267.5
04.07.2013 21:00:00.000,105.568,107.860,105.376,107.657,2127.5
07.07.2013 21:00:00.000,107.726,107.999,106.768,107.034,2205.8999999999996
08.07.2013 21:00:00.000,107.023,108.090,106.834,108.064,1993
09.07.2013 21:00:00.000,108.065,108.668,107.673,107.997,2660.1000000000004
10.07.2013 21:00:00.000,107.984,108.890,107.248,107.354,2445.3000000000006
11.07.2013 21:00:00.000,107.359,109.097,106.993,109.000,1801.7
14.07.2013 21:00:00.000,108.841,109.237,107.924,109.019,1939.5000000000002
15.07.2013 21:00:00.000,108.068,108.659,107.657,107.836,1895.9000000000003
16.07.2013 21:00:00.000,107.836,108.669,107.275,108.617,2327.1000000000004
17.07.2013 21:00:00.000,108.573,108.819,108.005,108.798,2156.0999999999995
18.07.2013 21:00:00.000,108.789,109.150,106.989,108.433,2170.1
21.07.2013 21:00:00.000,108.346,108.660,107.529,108.149,2193.8999999999996
22.07.2013 21:00:00.000,108.143,108.600,107.534,108.367,1882.4000000000003
23.07.2013 21:00:00.000,108.367,108.569,106.259,107.087,1954.9
24.07.2013 21:00:00.000,107.089,107.850,106.514,107.620,2048.8
25.07.2013 21:00:00.000,107.620,107.769,106.516,107.074,1717.7000000000003
28.07.2013 21:00:00.000,107.170,107.847,106.575,107.548,1870.6999999999998
29.07.2013 21:00:00.000,107.549,107.559,106.530,106.786,1627.7
30.07.2013 21:00:00.000,106.785,107.870,105.716,107.867,2032.6
31.07.2013 21:00:00.000,107.866,109.589,107.487,109.388,2126.6
01.08.2013 21:00:00.000,109.390,110.050,108.357,108.878,2045.7000000000003
04.08.2013 21:00:00.000,108.733,109.399,107.539,108.620,1830.9000000000005
05.08.2013 21:00:00.000,108.614,109.198,107.447,108.174,2326.9
06.08.2013 21:00:00.000,108.176,108.257,107.046,107.299,1817.9999999999998
07.08.2013 21:00:00.000,107.297,107.827,105.837,106.686,1637.1
08.08.2013 21:00:00.000,106.689,107.659,106.587,107.337,1158.7
12.08.2013 21:00:00.000,109.120,110.029,109.007,109.515,120.66000000000003
13.08.2013 21:00:00.000,109.512,110.319,109.023,110.150,126.22400000000002
14.08.2013 21:00:00.000,108.896,110.007,108.871,109.393,173.769
15.08.2013 21:00:00.000,109.410,110.669,109.144,110.580,146.025
18.08.2013 21:00:00.000,110.571,110.977,109.564,109.666,147.513
19.08.2013 21:00:00.000,109.666,110.699,108.583,110.109,168.239
20.08.2013 21:00:00.000,110.105,110.257,109.205,109.706,155.207
21.08.2013 21:00:00.000,109.705,110.116,109.387,109.939,130.55700000000002
22.08.2013 21:00:00.000,109.933,111.209,109.746,111.016,145.75699999999998
25.08.2013 21:00:00.000,111.223,111.300,110.719,110.828,11.315999999999999
26.08.2013 21:00:00.000,111.635,114.620,111.635,114.599,108.297
27.08.2013 21:00:00.000,114.599,117.300,114.575,116.250,8026124.745
28.08.2013 21:00:00.000,116.250,117.040,114.180,114.590,110249000
29.08.2013 21:00:00.000,114.590,115.488,113.630,114.000,26347093.037700005
01.09.2013 21:00:00.000,112.339,114.540,112.326,114.268,50.739000000000004
02.09.2013 21:00:00.000,114.379,115.979,114.049,115.637,134.906
03.09.2013 21:00:00.000,115.643,116.047,114.388,114.977,127.40600000000002
04.09.2013 21:00:00.000,114.978,115.517,114.287,115.157,118.31700000000001
05.09.2013 21:00:00.000,115.149,116.539,114.984,115.860,128.727
08.09.2013 21:00:00.000,115.705,116.130,112.750,112.990,299.79900000000004
09.09.2013 21:00:00.000,112.886,113.398,110.351,111.171,842.8969999999998
10.09.2013 21:00:00.000,111.283,112.395,110.751,111.369,680.8370000000001
11.09.2013 21:00:00.000,111.465,113.019,111.050,112.727,550.1680000000001
12.09.2013 21:00:00.000,111.770,111.838,110.539,111.663,93.044
15.09.2013 21:00:00.000,110.705,111.460,108.725,109.589,141.08100000000002
16.09.2013 21:00:00.000,109.582,109.968,107.398,107.705,148.424
17.09.2013 21:00:00.000,107.728,110.899,107.558,110.490,554.8749999999999
18.09.2013 21:00:00.000,110.374,111.100,108.250,108.465,764.676
19.09.2013 21:00:00.000,108.571,109.499,108.156,109.062,550.543
22.09.2013 21:00:00.000,108.764,109.296,107.456,107.754,458.05799999999994
23.09.2013 21:00:00.000,107.868,108.795,107.150,108.467,646.85
24.09.2013 21:00:00.000,108.592,109.899,107.650,107.764,725.933
25.09.2013 21:00:00.000,107.691,109.100,107.651,108.972,613.3920000000002
26.09.2013 21:00:00.000,108.856,109.499,107.950,109.364,444.672
29.09.2013 21:00:00.000,107.357,108.000,106.960,107.670,1049.491
30.09.2013 21:00:00.000,107.465,108.280,106.551,107.492,2493.7
01.10.2013 21:00:00.000,107.360,109.300,107.152,108.752,2533.5
02.10.2013 21:00:00.000,109.259,109.835,108.907,109.110,1150.8999999999999
03.10.2013 21:00:00.000,109.114,109.754,108.734,109.290,1544.7
06.10.2013 21:00:00.000,109.189,109.945,107.932,109.579,1738.6000000000001
07.10.2013 21:00:00.000,109.556,111.090,109.425,110.142,1957
08.10.2013 21:00:00.000,110.139,111.377,108.326,108.873,1879.6
09.10.2013 21:00:00.000,108.892,112.009,108.892,111.692,1886.8
10.10.2013 21:00:00.000,111.679,112.330,110.609,110.949,2367.7999999999997
13.10.2013 21:00:00.000,111.009,111.414,110.036,110.036,809.5000000000001
14.10.2013 21:00:00.000,111.185,111.255,110.146,110.250,366.2
15.10.2013 21:00:00.000,109.844,110.199,109.672,109.939,155.7
16.10.2013 21:00:00.000,110.226,110.345,109.047,109.234,1874.9999999999998
17.10.2013 21:00:00.000,109.240,110.235,108.525,109.635,2215.4
20.10.2013 21:00:00.000,110.025,110.179,109.255,109.535,1561.9
21.10.2013 21:00:00.000,109.544,110.930,109.389,110.354,1810.5
22.10.2013 21:00:00.000,110.350,110.678,108.505,108.754,3019.2999999999997
23.10.2013 21:00:00.000,108.750,109.149,107.354,107.830,2206.0999999999995
24.10.2013 21:00:00.000,107.839,108.068,106.523,106.859,1828.3999999999999
27.10.2013 21:00:00.000,106.756,107.984,106.487,107.967,1762.8
28.10.2013 21:00:00.000,107.968,109.448,107.348,108.898,1351.3000000000002
29.10.2013 21:00:00.000,108.918,110.151,108.599,109.858,997.5
30.10.2013 21:00:00.000,109.860,109.870,108.558,108.927,960.1999999999999
31.10.2013 21:00:00.000,108.911,109.353,105.766,105.855,1132.0000000000002
03.11.2013 22:00:00.000,105.948,106.570,105.129,106.243,971.9
04.11.2013 22:00:00.000,106.150,106.515,105.169,105.564,789.9000000000001
05.11.2013 22:00:00.000,105.582,106.064,105.562,105.894,8.6
06.11.2013 22:00:00.000,104.987,105.167,103.229,103.476,1171.5
07.11.2013 22:00:00.000,103.417,105.356,102.972,105.004,958
10.11.2013 22:00:00.000,105.719,106.516,105.263,106.451,725.7
11.11.2013 22:00:00.000,106.446,107.356,105.480,106.107,833.6999999999999
12.11.2013 22:00:00.000,106.094,107.437,105.904,107.043,602.2
13.11.2013 22:00:00.000,107.083,108.948,107.083,108.569,82.49999999999999
14.11.2013 22:00:00.000,108.376,108.632,107.687,108.330,856.1000000000001
17.11.2013 22:00:00.000,108.255,108.719,107.515,108.164,780.9999999999999
18.11.2013 22:00:00.000,108.162,108.453,106.791,107.079,885.2
19.11.2013 22:00:00.000,107.059,108.372,106.510,107.864,934.4000000000002
20.11.2013 22:00:00.000,107.834,110.250,107.645,110.190,877.6
21.11.2013 22:00:00.000,110.188,111.375,109.651,110.622,1114.2
24.11.2013 22:00:00.000,108.569,111.619,108.052,111.021,1242.1000000000001
25.11.2013 22:00:00.000,110.965,111.476,110.407,111.078,827.4000000000001
26.11.2013 22:00:00.000,111.061,111.651,110.498,111.566,846.1000000000001
27.11.2013 22:00:00.000,111.459,111.507,110.620,110.956,238.9
28.11.2013 22:00:00.000,111.037,111.495,109.624,110.057,616.9
01.12.2013 22:00:00.000,110.234,112.326,109.283,111.461,1170.7999999999997
02.12.2013 22:00:00.000,111.418,112.890,111.023,112.701,985.7
03.12.2013 22:00:00.000,112.678,112.994,112.508,112.546,23.900000000000002
04.12.2013 22:00:00.000,111.712,111.946,110.760,111.042,683.5999999999999
05.12.2013 22:00:00.000,111.071,112.047,110.927,111.709,737.8000000000001
08.12.2013 22:00:00.000,111.625,111.740,109.008,109.008,664.2
09.12.2013 22:00:00.000,109.182,110.444,108.534,109.396,933.0999999999999
10.12.2013 22:00:00.000,109.385,109.877,108.604,109.799,836.1000000000001
11.12.2013 22:00:00.000,109.740,109.956,108.452,108.522,837.601
12.12.2013 22:00:00.000,108.507,108.976,108.030,108.800,403.79999999999995
15.12.2013 22:00:00.000,109.521,110.824,109.059,110.457,99.4
16.12.2013 22:00:00.000,109.186,109.406,108.193,108.301,1051.3999999999999
17.12.2013 22:00:00.000,108.369,109.715,107.774,109.424,1315.2
18.12.2013 22:00:00.000,109.275,110.523,109.125,110.203,1192.6000000000001
19.12.2013 22:00:00.000,110.199,111.897,109.874,111.820,1199.6
22.12.2013 22:00:00.000,111.882,111.905,111.251,111.652,743.6
23.12.2013 22:00:00.000,111.645,112.056,111.471,111.827,292.59999999999997
25.12.2013 22:00:00.000,112.011,112.113,111.473,112.017,354.2
26.12.2013 22:00:00.000,111.934,112.794,111.522,112.166,789
29.12.2013 22:00:00.000,112.218,112.616,110.905,111.254,779.4000000000001
30.12.2013 22:00:00.000,111.257,111.504,110.403,110.922,620.2
01.01.2014 22:00:00.000,110.980,111.345,107.660,107.801,1367.2
02.01.2014 22:00:00.000,107.795,108.632,106.789,106.943,1175.8
05.01.2014 22:00:00.000,106.998,107.943,106.711,107.036,912.2
06.01.2014 22:00:00.000,107.047,107.705,106.872,107.435,935.1999999999999
07.01.2014 22:00:00.000,107.442,107.933,106.990,107.398,895
08.01.2014 22:00:00.000,107.316,108.185,106.119,106.421,1013.6
09.01.2014 22:00:00.000,106.419,107.520,106.032,107.520,1214.8
12.01.2014 22:00:00.000,107.219,107.461,106.467,106.467,928
13.01.2014 22:00:00.000,106.457,107.130,106.056,106.187,782.2
14.01.2014 22:00:00.000,106.118,107.545,105.793,106.938,470.59999999999997
15.01.2014 22:00:00.000,106.934,107.354,106.739,107.067,36.8
16.01.2014 22:00:00.000,105.579,106.948,105.460,106.294,1077.2
19.01.2014 22:00:00.000,106.355,106.641,105.827,106.240,436
20.01.2014 22:00:00.000,106.304,107.999,106.304,106.860,1173
21.01.2014 22:00:00.000,106.847,108.324,106.847,108.199,1061.1999999999998
22.01.2014 22:00:00.000,108.232,108.282,107.380,107.531,1215.2000000000003
23.01.2014 22:00:00.000,107.599,108.024,106.235,107.908,1528
26.01.2014 22:00:00.000,107.736,107.795,106.882,106.996,873.4000000000001
27.01.2014 22:00:00.000,106.937,107.766,106.790,107.451,84559.9993
28.01.2014 22:00:00.000,107.341,108.005,106.903,107.694,94839.99960000001
29.01.2014 22:00:00.000,107.712,108.373,107.633,107.934,75180.00050000001
30.01.2014 22:00:00.000,107.956,107.956,106.293,106.331,107160.0007
02.02.2014 22:00:00.000,106.051,106.531,105.584,106.095,57180.001000000004
